,review,rating
264, the hotel is not a  star i dont think it even reaches a  starwe stayed for  days in october  not a single day did they clean the room change the sheets towels or make the bed the bed was disastrous it was a double bed that was actually two  cm mattresses joined together and with springs that you felt on your back all night the hotel is old and compared to the surrounding hotels even older our window was attached to the frame by a screw they had made it came loose in the middle of the night and couldnt close it took them more than  minutes to fix it the room did not have a mini bar or refrigerator breakfast is horrible the coffee and juice were horrible the pastries were hard and in general very little variety the windows have not been cleaned for at least a year to top it off in  a hotel charges you for having wifi in the room is insane,1/5
265, the location is excellent but the rooms are like being inside a prison unfortunatelyit is very hot and i do not recommend it although its location is excellent and the hotel is very largethe location is excellent but unfortunately the rooms feel like being inside a prison its also very hot so i dont recommend it despite its great location and large size,3/5
266, after the pizzeria and bar close you can forget about service at the hotel because if you need an ice cube the hotel doesnt have one also the hotel does not offer adapters for common sockets in other countries so either use usb which in my case did not have one or buy an adapter other than that the suites are cozyafter the pizzeria and the bar closes you can forget about service at the hotel because if you need an ice cube the hotel doesnt have it also the hotel doesnt offer adapters for sockets common in other countries so either use the usb which in my case i didnt have or buy an adapter the suites are cozy,2/5
267, terrible dirty and overrated place the location is fine but if you dont want to get an infection or a flea bite then run away people are treated arrogantly and it seems like you have to beg them for a servicedaily cleaning is not included you must pay for it separatelysimply avoid this hostel that looks more like a roadside motel and there are much better ones than this one,1/5
268,  days and they never changed towels or made up the room why at  in the morning someone outside sets off a fire alarm we go down pajamas and slippers and listen no one is considering us then someone protests forcefully and then we are considered,2/5
269, it is a great hotel somewhat outdated for the current concept it needs a facelift in its favor it must be said that it is located just  metro stops from westminster on the gray line which is something to take into account when traveling breakfast is varied and very good the pier for the boat that also takes you to the center is also very close,4/5
270, the stay was horrible the shower head was leaking there was no brush for the toilet which is very unpleasant when there are two of us using the toilet and in  days the room service has not come once in our rooms to clean our towels were not changed once the same goes for the trash can that hasnt been emptiedthe first time we went down to reception to ask for news they explained to us that the cleaning company had not come by we had seen a cleaning man in our hallway the same morningthe second evening we asked again for towels which this time we were distributed directlythe wallpaper in the room was dilapidated torn and stained in some places the bed too hard and rigidwifi was paid  per day  parking also paid and breakfast at  for two for  days and there was no safe for our personal items,1/5
271, too expensive for what it is the rooms are underequipped and the metro passes next to the hotel we had asked to change rooms for one that was better isolated from noise on the day of the room change we were told that the change could not be made because our belongings which had not been grouped together as requested were not all wrapped in plasticthe breakfast buffet is of a high standard and the staff who take care of it are very pleasantfinally i would say that this hotel does a lot of precarious employment since each of the people from minorities that we encountered was affiliated with menial and often degrading tasks some of them explained to us that they had no other choice than to do this job and despite their experience they have never received a promotion,2/5
272, the hotel is in terribly bad condition the service is actually nonexistent and the information on the usual holiday portals is not true the hotel does not have a pool spa or gym if you love dirt and incompetent staff and nightly entertainment caused by fire alarms that dont work hotel international is the right place for you the tension is even increased because no one informs you whether the howling indicates an emergency or not next time ill sleep on the park bench instead of here,1/5
273, its no longer a star hotel they do not have room service very poor breakfast little diversity it is far from the center of london despite being an area well served by transport restaurants lots of options commerce many stores and shopping centers and services,3/5
274, this hotel is super bad old they dont clean it you have to pay for the internet in conclusion terrible,1/5
275, a terrible hotel except for the locationwhen you want cleaning   it is said that the first cleaning of the day is giventhere is no internet on the upper floors there is a  pound feeif you have to ask for even the slightest thing from the reception you have to wait for  minutes it seems like everyone is fed up with this place,1/5
276, the typical structure destined to disappear compared to air bnbit costs too much for what it has to offerbreakfast which seems plentiful but is terrible in the evening populated by not exactly recommendable peoplethe rooms are not bad but the furniture is old and the carpet worn and dusty,2/5
277, the hotel is very close to the underground the rooms are older but we had one with a view of the water plus point  the staff was friendly and was always able to answer our questions quickly the bar had delicious drinks and was very cozy the priceperformance ratio was ok the hotel wasnt cheap but at least acceptable considering the location,4/5
278, a little noise through the partitions but overall its okay its well placed,3/5
279, service cleanliness rooms and beds bathroomhygiene i was still so disgusted more than happy to never see this hotel again and that at  euros a night the hotel is designed and operated in such a way that there are only onetime visitorsunfortunately you cannot award negative points,1/5
280, worst business hotel ever you book a normal room when you arrive there you are asked whether you also want a window and if so whether you would like to pay an additional  pounds staff at reception very unfriendlyrooms are old and tired and have very bad beds even if you pay extra for a window and wifi doesnt work this is certainly not recommended for the business traveler although the reviews seemed good i would certainly not recommend this hotel for the business traveler,1/5
281, it is an old hotel well located there is no wifi in the room yes it is clean although they do not do daily cleaning breakfast is good and the subway is close by although if more than  people travel it is advisable to use uber,4/5
282, old and shabby room with completely undone carpet completely dirty windows you could barely see out of the window dirty towels on arrival completely dirty and not changed since the previous check out wifi only available in the hall  floors below and in the room only for  minutes free i cant find a single positive thing bad experience i absolutely dont recommend it,1/5
283, horrible terrible service smelly and moldy room terrible cafe restaurant rude staff there isnt even water to buy after  am no minibar no safe they dont clean the rooms terrible,1/5
284, this hotel is probably long past its best years everything was there from dirty and partially torn carpets in the corridors to loose installations in the bathroom to broken elevators a basic renovation urgently needs to be done here however the breakfast was really good,1/5
285, i would like to leave  starsthe catastrophic receptionplus a rat  was invited into our room we reported it to reception and he was obviously not surprised not the slightest excuse we had to insist for several minutes for him to change rooms to flee,1/5
286, i just liked the breakfast very old hotel only  working elevator no room service paid wifi in the room really a horror show,1/5
287, old hotel spacious but decidedly unclean double room with worn furnishings and worn and dirty wallpaper and carpet unkempt bathrooms there are no power outlets near the beds the carpet in the hotel is so old that i developed a mite allergy for the first time in my life not recommended,1/5
288, hotel room without cleaning service we are told that cleaning is done every  nights and that is the hotel policy without windows that open to ventilate the room in which it is  degrees and whose air conditioning does not work no room change without paying extratorn carpet lack of soap mold in the room trash bin in front of the hotel entrance the hotel deserves zero stars,1/5
289, hotel poorly maintained furniture in the room broken leaks in the ceiling of the room if you turn on the air conditioning they have not cleaned the room i left the room early and came back after dinner they have had all day the elevators only had one of three working imagine the queues,1/5
290, attention everyonejust dont bookbetter go to the park and sleep on the benchthis hotel simply will no longer exist in the next few yearsive been to many hotels hostels and hostels but ive never experienced anything like thisany further comment is unnecessary,1/5
291, excellent rooms not cramped cozy interior everything works delicious breakfast and despite the fact that the dishes are the same every day there are many of them and there is plenty to choose from so you dont get bored there is food delivery to your room very tasty steaks pasta etc the windows in the rooms do not open but this does not create any inconvenience since there is air conditioning suitable for work visits the rooms have a coffee table with armchairs and a writing table the only thing i didnt like was that these same windows were terribly dirty so much so that it was hard to see the street through them in addition now there is continuous construction everywhere at the shipyard but the view from above is still amazing great hotel,5/5
292, you cant open the windows and the air conditioning cant cool the rooms furniture is worn and the beds are bottom drawer not recommended please book somewhere else,1/5
293, dated hotel in need of renovation not close to public transport at least in this period when there is a lot of construction in the area old and unwelcoming rooms however clean some corridors and rooms have a musty smell as do the elevators which give the impression they could stop at any moment,2/5
294, we rented an apartment in london which later turned out to be horriblethis hotel saved us at the last minute for a very good price from having to stay in an area that was not goodthis hotel is located in canary wharf londons business area roll wall streetwe also ate at the hotel restaurant very goodhighly recommended,4/5
295, very old and dirty hotel you can tell that it was a very important hotel at the time but now it is old what surprised me was that the cleaning was terrible they dont clean the bathrooms they gave us a room with a dirty toilet  i had to ask them to move us or come up to clean they changed our room where the bathroom was not clean either the bathtub and tiles had soap residue in  days they changed the sheets and towels but did not clean the bathroom my understanding is that it is international but in bacteria ps they do not store suitcases to take into account if your flight is at night,2/5
296, i thought the hotel was beautiful with good and cheap food but it is located in a new neighborhood of the city that is very far from the city center and with the traffic jams it ends up being very out of the way the rooms look old with antique furniture but its not dirty or smelly there is a bathtub in the bathroom and it is spacious it has a swimming pool and several restaurants  stars for the location and decoration that needs updating,3/5
297, we liked the hotel very much the room was spacious and the cleaning was very goodthe breakfast compared to london prices was varied and of qualitywe were able to enjoy an offer qualityprice and distance to the center was ideal,5/5
298, the hotel is located in a great locationthe room for two was clean tidy eighth floor furniture and equipment are not luxury but we came here to sleep not to take photos  which was also helped by the air conditioning which has a simple setting and is not noisy but effective bathroom and toilet also clean we also paid extra for breakfast which was made in the form of a buffet food tastyi give five stars because i would like a little help with the hotel rating,5/5
299, i am not satisfied with renting a room in this hotel the windows on the th floor are large and beautiful but they havent been washed for about  years you can barely see anything through them a star hotel welcoming guests from all over the world and they dont have socket adapters in the rooms must buy at reception for  the elevator doesnt work or keeps getting stuck for me it is far from the fourstar standard,1/5
300, we stayed two nights and they didnt let us know that they werent coming to make our room the next dayroom and bathroom especially super oldconstant queues at reception so you could not request information or help at any timethe location is only good for those who go to work in the area because it is very far from the center,1/5
301, totally dilapidated hotel cleanliness leaves something to be desired out of  nights the room was only cleaned once we saw a mouse in the lobby,3/5
302, the bigger it is the better it isso this is a real moment of delight this hotel is a journey you are between a very kitsch s hotel in las vegas and a happening place in prague and all in a relaxed atmosphere enter the accuseda sign at the entrance states that you cannot fight with roommatesthe room is windowless yes you read correctly without window i didnt even know that it could exist so the smell of the room i let you imagine because for  years she has never had the chance to taste the outside air i pass the hole in the carpet because a serial killer must have left the iron still hot see photo the walls full of stains the sheets good i dont prefer to imagine the pranks the bedding good lets move on from the subject of lumbar i advise you to take your flip flops and dont go barefoot two nights for  euros and there we are indeed tintin,1/5
303, bad service they charge extra for elements that in other hotels are minimal and free wifi for  pounds extra in the room it is evident that they are trying to economize as much as they can for example by not putting more toilet paper in the bathroom we had to ask for itwe found plates with leftover food and empty bottles on the floor in front of the elevator every morning the elevator was not workingthe hotel is surrounded by buildings so the view from the rooms leaves a lot to be desired besides the noise of courseas a final detail the decoration of the hotel is horrible with statues of lions and dragons coexisting with roman statues and teardrop chandeliersoption only if you are traveling for a very short time,1/5
304, very old hotel in need of renovation the room was large but it was not possible to take a shower standing up the mattress was not at all comfortable the internet was paid there was no control over the people entering the hotel they never asked me for identification not even at checkin,2/5
305, it was so good hotel for mevery kind staffi had one person  paid  preis is not expensive i stayed alone but it was goodalthough it is far from heathrow airport i would definitely stay here again but isnt breakfast unique to london i dont know but i didnt think it was delicious,4/5
306, the  good bedding and no or little noise the  the reception makes no effort to adapt to your level of english dated hotel threadbare carpet furniture that is  years old toilet flushing when we arrived over  days the towels were not changed cups of tea are not exchanged or washed and  tea bag per personfor  days be careful nothing is free paid wifi breakfast extra,2/5
307, approximately  rooms and only one elevator out of  in operation for  floors  days without them making the bed cleaning and changing towels,3/5
308, disgusting hotel old furniture upholstery carpet there are three elevators and they move very slowly and from their operation it is clear that the mechanism is already oldthe rooms are super stuffy when i arrived in my room it was  degrees after i turned on the air conditioner in two hours the temperature dropped to no refrigerator no minibar super old phones no reception numberin general everything here is disgusting,1/5
309, the hotel is clean and my room was spacious the staff is pleasant the only problem the very late checkin because we were a group i imagine and without any flexibility despite our constraints specified well in advance,3/5
310, it was my worst hotel experience ever the rating of  on bookingcom should have warned me exactly as someone wrote here  they tried to push me into the maids room with no window when i answered the receptionist was surprised to say that all the rooms have windows and that he would show me one he played it great when we got to the room his jaw dropped as if he had just found out that they had such kumbals too so he changed my room but the first feeling was bad and unfortunately he signaled that the britannia was not a good hotel no one has cleaned the room in three whole days and the water from the bathroom is apparently draining somewhere under the floor,1/5
311, the room was greatwell servedroom service possible being french i found that there was not a wide choice for breakfastwifi is available at reception onlyon the site they say that there is access to the spa and the swimming pool for hotel guests but when you get there you have to pay additional feesotherwise great stay,4/5
312, the building is not new but well kept excellent view of the river large and clean rooms excellent english breakfast included which is not easy to find in london hotels and above all excellent buffet dinner for only  pounds per evening advised,4/5
313, cleaning only after checkout therefore without towels and shower gel after the first day temperature stuck at  hairdryer and kettle not working i think due to an electrical fault in the room sink clogged after the first use,2/5
314, very good,4/5
315, for the price i would have turned a blind eye to the rancid dilapidated furnishings as the location is great but on our last day there or tomorrow i woke up and the whole room was under water i thought i was dreaming the water came from the bathroom and i checked both the bathtub and the sink to see if we had overlooked anything overnight  but none when i described my problem to reception they made us wait then a craftsman came and immediately said that we would have to cover the costs as long as he didnt find anything defective and what happened everything is supposedly in perfect condition i asked the hotel manager who came out of his office behind the reception and claimed to have been in the room and pulled paper out of the sink which caused the empty sink to overflow and thus caused the damage i asked whether its been raining in hotel rooms here lately or how something like that is supposed to happen and we didnt even have any pulp in our possession or even use it because we have towels how can it be that the sink is empty and dry in the morning and the entire floor is flooded and does he seriously think were going to voluntarily clog the sink then leave the faucet running overnight because its fun just to become  pounds lighter or what strangely he didnt know the answer to these questionsthe staff was unmotivated and disinterested few ladies at the reception tried hard despite the hotels problemsnow  pounds are being deducted from our credit card to replace the carpet m  its a complete impudence to be ripped off like that,1/5
316, google maps indicate the route very poorly but it is easy to access thanks to the metro station nearby in terms of qualityprice ratio its not bad at all i highly recommend,4/5
317, old hotel free internet for  minutes only when in the room room without minibar low shower double room comes with two single beds pushed together air conditioning difficult to regulate the only reason it doesnt get a lower rating is because it is spacious and well located,3/5
318, priceperformance unacceptablebooked with expedia as  but disastrous with a little effort and renovation the hotel could certainly be saved but the current condition is a catastrophe the staff is nice and helpful but that doesnt make it clearroom service daily mold and yellow spots everywhere in the bathroom air conditioning does everything but what its supposed tocheeky charges like day if you want more than  minutes of wifi in your room and dont want to lounge around in the lobby with dozens of other people is neither contemporary nor appropriate but a pure ripoffcheckin from  pm so far so good but trying to pocket  for every hour of earlier checkin if you arrive earlier is hard to beati advise against eating in the stored pizzeriaand there are mice raging in the bar lobbythe location itself is good and quite quiet transport connections to the underoverground top mall and shopping opportunities within easy reach,1/5
319, the hotel is located close to the metro in a business modern district of london however it gives the impression that it has not been renovated for a long time and is tastelessly decorated  it seems to be in a colonial style but it smacks of tackiness the service was rather distant not to say rude poor breakfast for this hotel standard  no vegetables few meats and cheeses only toasted bread there is a fitness center but the equipment is old and damaged and the swimming pool is tiny so it is surprising that it is not included in the price the rooms are quite clean equipped with irons ironing boards and kettles to sum up conveniently located with good rooms but for this price a hotel with so many stars makes a rather unpleasant impression,3/5
320, honestly i suggest closing for renovation good location with metro nearby and easy to get to but the hotel is very old and worn anyway under these conditions i will not stay again,1/5
321, priceperformance was great the room was very clean and nicely decorated shower wasnt great and no toilet brush homemade food wasnt usable either i really dont have high standards,4/5
322, the rooms are very clean and very comfortable typical old british has its bar restaurant wellness center frankly i dont see much to say about the hotel maybe about the wifi which is only free for two periods of  minutes,5/5
323, i dont want to ramble on for long but the rooms are very disgusting clean is different,2/5
324, the reception very dry attention very unfriendly as if it was difficult for them to work and they have a policy of blocking the total amount on the card from the first day the room lacks a minibar the hair dryer does not work the mattress makes noise poor cleaning few amenities,1/5
325, the very well located hotel with good public transport connections at least for our destinations probably saw its best days many years ago renovation and modernization are foreign concepts to management toilets that dont even flush paper elevators that stop for no reason and an empty breakfast buffet with crumbly scrambled eggs oh yes you probably only get that kind of thing here are just a few of the points that advise against recommending the hotel the fact that the safe for valuables costs  may be justified by the effort of the staff who have to be present every time you access the safe for security reasons but the fact that you always get unfriendly receptionists every time you have to go to the safe is on everyone management case the last point that is not possible in a modern city like london is the slow internet which costs  per day for just one device so two devices cost  per day,1/5
326, good hotel with nice spacious rooms everything is a bit oldfashioned and here and there there are some things in need of a makeover there are a few nice restaurants in the hotel and there is also a cozy bar staff are very friendly the only downside is that there is little variety in the breakfast buffet,4/5
327, room without windows dirty and with a strong smell of tobacco at reception they told me that if i wanted another room i had to pay and all with very bad mannerspay  euros for  days the worst hotel i have ever been to,1/5
328, how would you write in your certificate of good conduct they tried hard for the four days we were there the air conditioning was broken in the entire hotel constant  degrees despite the window being open at night there was obviously big city noise no excuse and still full price otherwise it is an old hotel located in the financial district this means you have a full subway all day due to rush hour traffic i cant say anything about the food would rather book a different hotel next time its a  minute walk from the public transport to the hotel check in only from  pm and not possible before despite confirmation by email at  pm you need time see photo,2/5
329, the only good thing about the hotel is the location the food is horrible where they place tourists for breakfast is a galeron basically bread ham cheese and coffee and in addition to all the internet is paid thats how incredible the staff is very poorly behaved in short terrible option,2/5
330, we came for an offer the room was good for the price it didnt have many luxuries but it served the purposethe problem was that we had the noise of a hotel machine stuck in our ears we called reception and they said they would turn it off at  but that was not the case we called a second time and they said they didnt know why they hadnt turned it off yet they told us they would look at it and call us which didnt happen we called at  at night asking what was happening until they gave us another room the new room was fine for me with little noise but my girlfriend slept really badly since the bed was super badand there is a construction next door how good it was at night or else i wont even tell you about the noise during the day,2/5
331, objective summary rating considering  pounds per night in the prebrexit christmas period proximity to the metro service offered etc  stars personal summary rating considering the sink problem  stars but considering the plus of the restaurantbreakfast  stars  starsstory hotel with city or river views located near the financial arearegarding my stay i can say that the welcome despite the large number of people checking in was smooth and the staff very helpful i was able to change the room i had booked for a better one on the th floor for a few pounds difference per day the large room with a beautiful view old style with very worn but functional furniture the bathroom was large but had the only and important flaw the sink was semiblocked with backflow from the drain hole some imaginable atrocities hair etc but despite my report there was no intervention abundant english breakfast buffet of quality and variety  stars if possible rich and quality dinner at the restaurant with  pounds  stars if possible drinks separately but including water the excellent restaurant staff polite kind  stars if it were possible if it hadnt been for the sinkif you found this information useful i invite you to click on the like iconthank you,5/5
332, service not gooddelay in receptionwifi is not available except for an additional feeroom service does not clean dailydo not add tea coffee or sugar except after your direct request,1/5
333, very unpleasant staff the only thing they care about is making the customer pay before anything else impossible to get served at the bar without paying first even with the room number no loan of adapter you must buy one without receipt,1/5
334, lets start with the location it is in a business area of london quite expensive by the way it is cozy but at the same time cold because sometimes it feels like there is not as much care in the facilitiesa big problem is that wifi in the rooms is paid and the price is high if you want to connect you can only do so in the hotel lobbythere are several places inside for food and drinks but i dont recommend them because the service is not goodthe hotel serves varied breakfasts in buffet style,3/5
335, the counter manager was rude and rude,1/5
336, far from the center but with nearby transport options including the metro the hotel has a restaurant and bar one of which we tried and thought was great as well as other establishments nearby including a shopping centerreasonable breakfast for poor and old and not very comfortable roomstaff are generally attentive and polite,3/5
337, generally i do not recommend this hotel very long waiting time for checkin old destroyed hotel in need of renovation not cleaned e rooms even though i booked a room with a window i received a room without a window in the restaurant drinks with lice,1/5
338, well ok for the priceunfortunately the air conditioning in the room was broken in the summer or it is always so weak and the whole hotel urgently needs some modernization but the location is not bad you can sleep for one night and the breakfast is included and rich,3/5
339, very nice hotel not far from a super market and public transport but elevator inaccessible at one point unfortunately we used the stairs to the th floor,4/5
340, the room was very clean and pricequality is correct but the treatment received by sebastián has made my stay excellent their customer service is exceptional and now i would do it again,5/5
341, its getting old but it still has somethingyes the hotel dates back to a time when carpets were a must in hallways and roomsbut actually we slept well and lived wellwe didnt test the restaurants because the corresponding opinions had already been expressed herehowever i didnt find the breakfast to be as bad as many people describe it herejust englishmy son thought it was great to be able to eat fries early in the morningall in all if you go to london again the hotel is still a choice for short stays,4/5
342, it is a very old hotel with many rooms the carpet in the hallways is the ugliest its old the rooms are very old although it is good,4/5
343, location the hotel can be reached on foot from canary wharf metro station in about  minutes via dlr station heron quays also in  minutesyou can easily get to the hotel from london city airport with the dlrhotel lobby makes a rather elegant impression and you dont have to wait long if at all at the reception the taxi could be preordered hotel  victoria coach station was  poundsroom it was clean and cleaned daily in general the room was clearly english style with carpet except in the bathroom it had a tv but no hairdryer or minibarwifi wifi was possible throughout the hotel even if it was very slow in the evening,3/5
344, good hotel with a good location on dogs island comfortable price for london with a bus stop in front of the hotel and the metro undergrown canary wharf  meters away but you can go on the bus comfortable rooms the only thing i could classify as average is that they only give you wifi for  minutes if you need more time you must pay for it,4/5
345, nice hotel excellent breakfast for those who love british breakfastfor croissant and cappuccino loversvery limitedto be reviewed and absolutely to be improved the dinner and the quality of the dishes are worth it even considering that we are in the united kingdom overall clean in a good location,4/5
346, one of the worst hotels in terms of services dont be fooled by the pictures views and location of the hotel the service is very bad dont be fooled by the cheap prices these rooms are like a prison,1/5
347, the hotel is verynice even if it is a little dated but very comfortable rooms and breakfast with a wide choice and a top location with the metro stop just a stones throw away,4/5
348, total disappointmentfalse advertising deplorable rooms filthy carpet and inflated prices  flee this hotelstay from  to be careful this hotel is a real scam the advertising is misleading on several points the state of the rooms is deplorable and the prices are scandalously inflatedswimming pool the presence of a swimming pool is mentioned which is false the staff confirmed to us that it has been unusable for  years this information must absolutely be removed from the descriptionsrooms the difference between the luxurious entrance and the condition of the rooms is striking its simply lamentablesizzling or flashing lights flushmounted chandeliermicroscopic and malfunctioning television cabinet door that only opens on one sidedeplorable bedding we had requested a double bed paying and we found ourselves with two uncomfortable single bed mattresses and box springscarpet dirty worn and of questionable tasteprice be wary of the prices displayed online the price announced at  per night increased to  when we arrived at reception a pure and simple scam dont rush and book online when you arrive to save you moneyin summary this hotel is to be avoided it deserves neither its  stars nor the prices chargedif you have the bad idea of wanting to stay there anyway make sure to book in advance as prices increase significantly upon arrivalpositive points you need at least convenient location the hotel is located  to  minutes walk from an underground station making it easy to access central londonplease remove the mention of the swimming pool from the descriptionsthought to considerably improve the condition of the rooms lighting television bedding carpetrespect customers and offer quality service worthy of the  stars advertisedi hope this review will help future travelers make an informed choice and avoid this tourist trap,2/5
349, excellent qualityprice ratio spotlessly clean rooms equipped with everything hairdryer ironing stop ironing board etc,5/5
350, well located the building has many possibilities but maintenance is lacking furniture scratched and without handles bathrooms with bad shower shame curtains,2/5
351, the hotel is not very good the towels are gray there is no way to turn off the ventilation which blows cold air over the bed,3/5
352, the surprise already happened at checkin the price of the room contrary to the best price indicated on booking was  pounds on weekends when booking we indicated that we would like a room on a higher floor this is how we get the room on the first floor but the view made up for it we can watch beautiful construction the construction noise did not bother me as the windows cannot be opened therefore the guest receives mechanical ventilation day and night the ventilation system is so loud that you run away from the room the staff also pays attention to this since the magnetic card key is only programmed for  days in contrast to the day room reservationbut the equipment of the room made up for everything it even had an ironing board which is very useful for holding your suitcase,1/5
353, in the internet photos it has a pool in reality it does not exist they offer wifi for only  minutes for a single device in the room and every little while you have to connect in the lobby,2/5
354, structure a little dated but excellent location and friendly staff well served by the metro,4/5
355, top notch hoteland air conditionedand excellent serviceand the great location,5/5
356, hotel a little dated but with all the services spacious rooms with carpet wardrobe and tv iron and dryer,3/5
357, similar to luxurious but they even charge you for the internet connection which i think should be included for the price,3/5
358, well its not that bad if only the chandeliers were a little higher its not convenient for tall people ,4/5
359, very old hotel excellent location,3/5
